id,id_old,x_geo [pixels],y_geo [pixels],z_geo [pixels],x [pixels],y [pixels],z [pixels],x_min [pixels],x_max [pixels],y_min [pixels],y_max [pixels],z_min [pixels],z_max [pixels],n_pix,n_chan [channels],n_los [pixels],ell3s_maj [pixels],ell3s_min [pixels],ell3s_pa [deg],ell_maj [pixels],ell_min [pixels],ell_pa [deg],f_int [K],f_peak [K],f_wm50 [K],kin_pa [deg],rms [K],snr_int,w20 [channels],w50 [channels],wm50 [channels],ra [deg],dec [deg],vopt [m/s],y/n/m,notes,"AGCnr, Name",ALFALFA notes,cube notes
1720235.203,303,402.026,273.77,1225.818,401.87,273.654,1225.329,396,409,269,280,1211,1242,1856,31,99,6.9129,3.9899,51.1402,6.4667,3.7305,46.8367,406.8029,0.922,21.5216,42.5638,0.1874,50.3755,24.4012,18.3582,20.2496,169.56049,2.6525597,148570.62,n,,,,
1720235.217,318,297.059,193.912,1128.794,297.094,193.97,1128.192,293,304,186,201,1108,1151,2957,43,114,6.9315,4.6981,-16.4859,6.204,4.3265,-15.3871,646.3993,0.9097,29.5371,205.8202,0.1998,59.4966,29.6229,16.0579,23.5884,171.30676,1.3244951,77066.512,n,,,,
1720235.219,320,375.995,108.669,1170.686,376.158,108.504,1170.696,372,380,104,115,1154,1188,1301,34,66,4.8533,3.9557,-3.7299,4.7964,3.5056,-0.9506,257.4799,0.9141,11.5926,169.1272,0.2064,34.5889,26.8075,17.623,25.4079,169.98903,-0.099933533,108354.14,n,,,,
1720235.221,322,140.672,69.818,1196.193,140.613,69.777,1195.219,138,144,66,76,1174,1221,1184,47,42,4.554,2.6799,-10.9866,4.0889,2.399,-11.1073,262.0295,0.9732,12.0235,173.8367,0.2139,35.5937,27.9149,21.8199,23.1376,173.91478,-0.74538942,126405.97,n,,,,
1720235.222,323,227.179,199.238,1182.871,227.195,199.144,1183.211,224,232,194,205,1166,1201,1221,35,61,5.8389,3.2307,15.3389,5.753,3.2049,17.8336,217.119,0.6596,0,18.4464,0.1723,36.0595,19.536,16.3503,0,172.47175,1.4107251,117567.13,n,,,,
1721035.003,4,309.711,315.332,708.733,309.648,315.346,716.448,305,314,312,324,356,948,7302,592,82,6.3581,4.408,-7.2201,2.8914,2.5883,12.4889,1563.7914,0.8533,2.15,21.4454,0.1847,99.0777,525.6633,18.7653,575.5463,171.09754,11.347428,-226027.95,n,,,,
1721035.188,326,320.023,492.922,1112.627,320.149,492.903,1112.361,316,325,488,498,1090,1135,1877,45,69,5.6502,3.6897,35.356,4.833,3.3213,43.4643,353.9207,0.8592,6.8247,40.9086,0.1763,46.3458,34.7073,18.9937,35.0344,170.92251,14.30672,65412.386,n,,,,
1721835.168,296,507.831,323.782,1057.743,508.104,323.645,1057.83,503,512,320,328,1040,1076,1102,36,49,4.6686,2.9376,64.9109,4.4954,2.67,63.8895,257.6275,0.6649,12.2373,241.0172,0.1478,52.4986,25.7793,21.6851,22.365,167.78992,19.485756,25270.948,n,,,,
1721835.173,301,5.249,393.12,1058.348,5.157,393.071,1058.167,2,10,387,401,1040,1076,1349,36,88,7.6831,3.5546,-3.7376,7.1195,3.3534,-1.4215,280.8526,0.7992,0,4.0487,0.1731,44.1668,27.0767,16.0367,0,176.17238,20.642852,25519.318,n,,,,
1721835.176,305,78.876,494.895,1069.673,78.842,494.807,1069.635,76,86,489,501,1052,1088,1405,36,68,6.2994,3.669,-31.668,5.5237,3.192,-26.22,279.2937,0.7433,12.8389,328.5218,0.1718,43.3809,25.5032,19.9627,23.9927,174.94431,22.338454,33960.759,n,,,,
1721835.177,306,401.483,321.853,1075.038,401.445,321.92,1075.495,398,406,317,327,1059,1093,998,34,52,4.8236,3.3129,17.576,4.1068,2.9257,20.8972,207.113,0.7429,0,35.5815,0.1464,44.796,24.1085,19.439,0,169.56758,19.457009,38274.618,n,,,,
1721835.18,309,148.954,150.235,1082.227,149.007,150.403,1081.616,145,155,145,156,1054,1115,2395,61,75,5.4727,4.3792,-17.6166,4.5984,3.9303,-16.4912,349.04,0.4744,0,144.937,0.1127,63.2701,52.3538,41.7139,0,173.77489,16.598382,42780.505,n,,,,
1721835.184,313,148.509,191.925,1091.08,148.504,191.874,1090.988,143,156,187,199,1071,1115,2712,44,104,6.989,4.5497,56.4656,5.7711,3.8914,52.715,527.9403,0.6496,18.0785,62.2085,0.1244,81.4779,32.7541,17.6852,28.4701,173.78326,17.289562,49679.595,y,,,,
1721835.186,315,264.377,65.134,1099.705,264.582,65.237,1099.884,258,270,58,74,1074,1125,3483,51,119,7.8908,4.6556,15.2777,6.8652,4.0975,15.2648,736.51,0.9737,23.4083,188.8205,0.1795,69.5199,34.7488,21.9151,33.9838,171.84863,15.178946,56228.308,n,,,,
1721835.191,320,311.061,44.926,1110.466,311.047,44.912,1110.099,307,316,39,51,1090,1129,1713,39,70,6.1429,3.2295,-28.4928,5.606,3.077,-31.2114,327.3161,0.7822,12.3104,333.4759,0.1751,45.1587,29.9552,23.0239,27.0475,171.07422,14.840193,63747.228,n,,,,
1722635.01,10,346.515,173.774,559.346,346.576,173.79,559.623,345,350,168,179,517,613,2181,96,36,5.5148,1.9633,-9.2277,4.3291,1.657,-9.9059,560.8901,0.9841,6.382,353.6179,0.1765,68.0613,88.0455,53.6113,87.5963,170.48207,24.988156,-341470.09,n,,,,
1722635.012,12,305.607,435.343,815.795,305.772,434.842,815.781,303,309,431,442,794,835,932,41,38,5.7861,2.0814,22.0382,5.0347,1.7594,22.9567,290.9729,1.2558,12.8295,29.9036,0.2014,47.3263,36.6926,26.4344,27.0295,171.16213,29.339045,-152906.89,n,,,,
1722635.014,14,297.418,436.813,809.663,297.376,437.16,809.836,295,301,433,441,777,837,1079,60,35,4.6055,1.9053,27.7439,3.786,1.7942,20.2216,314.1938,1.1676,7.9277,209.3211,0.2206,43.3563,48.8987,27.4473,48.6493,171.30206,29.377681,-157283.15,n,,,,
1722635.125,209,22.701,171.252,1039.382,22.659,171.398,1038.739,16,29,168,177,1018,1060,1185,42,64,6.5499,3.5254,-85.1978,6.0333,3.1661,-89.7034,287.9417,1.0329,10.7235,106.7073,0.2091,39.9999,28.0752,20.8644,27.594,175.88069,24.948292,11217.836,n,,,,
1722635.133,224,133.821,209.211,1046.815,133.933,209.529,1046.474,131,137,204,215,1025,1085,1154,60,41,5.3833,2.2787,-5.8751,5.4326,2.0504,-6.4374,288.3335,1.2172,9.319,350.1422,0.2904,29.2507,38.8875,30.1436,31.2593,174.02612,25.583813,16911.853,n,,,,
1723435.005,9,508.636,362.787,919.116,508.795,362.852,919.11,506,511,359,369,904,934,568,30,32,4.4092,1.9605,-12.6187,4.1219,2.0225,-13.1955,136.0675,0.7379,5.9491,180.5256,0.2008,28.4342,26.73,18.4929,24.3231,167.77841,36.139208,-76843.769,n,,,,
1723435.008,12,417.734,442.655,905.144,417.122,442.962,904.614,411,424,440,446,886,927,1649,41,63,6.6794,3.126,84.8052,5.848,2.7728,79.1175,1023.0843,2.2557,0,69.1514,0.2903,86.7914,27.0283,16.7011,0,169.30629,37.474365,-87514.615,n,,,,
1800235.041,80,413.825,188.134,1035.752,413.792,188.387,1033.305,411,418,184,198,1017,1060,1323,43,62,7.0567,2.8875,7.1688,5.2504,2.7749,9.0595,324.7796,0.9619,0,12.2773,0.2417,36.9394,34.0085,17.0336,0,177.3618,1.2314544,7217.5808,n,,,,
1800235.048,95,293.213,69.563,1039.521,293.133,68.6,1036.168,290,296,65,78,1020,1066,1205,46,60,7.0871,2.7143,8.6659,6.0542,2.0865,1.7069,440.4329,1.9659,16.6297,10.344,0.2686,47.2394,34.876,18.2727,32.2331,179.37278,-0.76499799,9324.8788,n,,,,
1800235.123,221,336.449,70.007,1106.916,336.41,69.952,1106.342,334,340,66,75,1086,1129,1104,43,41,4.4871,2.5103,13.0675,3.9772,2.4473,13.3905,241.2449,0.86,8.2794,24.7498,0.211,34.4062,36.3994,24.9992,35.6835,178.65149,-0.74247392,60981.98,n,,,,
1800235.127,229,355.52,412.332,1103.557,355.474,412.267,1103.455,349,363,406,421,1080,1130,4007,50,139,7.6698,5.2425,-48.6014,7.0312,4.9089,-47.8526,744.0249,0.7531,37.4545,287.5123,0.1822,64.5191,35.6836,17.6246,18.3746,178.33376,4.9627854,58856.511,n,,,,
1800235.13,232,31.1,267.418,1071.324,31.233,267.655,1070.364,27,37,262,274,1056,1088,1835,32,83,6.2625,3.8491,-24.2787,5.7355,3.4106,-23.3213,418.0832,0.8881,26.5034,180.9105,0.1808,53.996,21.7372,15.5264,16.7639,183.7378,2.552591,34497.442,n,,,,
1800235.136,244,230.509,318.52,1068.558,230.684,318.844,1068.652,226,236,313,326,1051,1087,1928,36,90,7.0071,3.8109,-16.687,6.599,3.4367,-20.4404,417.9498,0.8723,17.9004,178.1195,0.1878,50.682,27.4174,16.9605,19.722,180.4136,3.4057393,33237.081,n,,,,
1800235.15,264,302.432,379.069,1085.018,302.249,378.942,1084.86,296,311,373,387,1065,1112,4168,47,155,7.28,6.6694,-77.4068,7.0322,6.2427,-80.7628,725.497,0.927,52.464,127.037,0.1712,65.6232,33.6039,19.7647,15.4281,179.22085,4.4073691,45168.535,n,,,,
1801035.142,214,25.848,421.806,1073.524,25.915,421.734,1073.429,22,30,420,425,1052,1095,846,43,34,4.0942,2.4476,-87.4808,3.3502,2.3201,-85.8737,178.1057,0.9624,3.7605,108.0399,0.1714,35.7172,28.9015,23.143,34.8892,183.82642,13.12057,36754.242,n,,,,
1801035.143,215,167.006,5.665,1098.233,166.961,5.369,1098.128,159,174,0,12,1079,1121,2362,42,107,7.3918,5.0943,-36.5873,6.6467,4.5812,-34.1458,544.4801,1.117,22.6482,323.8484,0.181,61.8953,31.4301,16.5986,24.4498,181.47565,6.1811357,54935.274,n,,,,
1801035.144,216,180.113,127.458,1110.395,180.099,127.449,1110.132,176,186,120,135,1085,1138,3167,53,98,7.9285,3.6284,-17.993,7.1545,3.3089,-17.4173,615.7064,1.0019,7.1586,156.1141,0.177,61.8163,32.1348,16.1103,42.0883,181.25668,8.2158046,63771.551,n,,,,
1801035.147,220,366.833,191.183,1082.926,366.914,190.989,1083.66,363,371,187,196,1067,1100,1056,33,49,5.2864,2.753,30.7354,4.9258,2.7039,29.2872,205.9782,0.867,4.4664,174.2771,0.1799,35.2426,28.3294,18.7626,29.8217,178.14309,9.2748204,44285.149,n,,,,
1801035.15,223,458.976,291.651,1117,458.985,291.572,1117.134,455,463,289,295,1101,1133,710,32,33,4.1746,2.3539,77.7353,3.8771,2.1808,75.066,121.3312,0.5798,1.2915,83.8462,0.1549,29.3937,26.576,17.8242,30.339,176.60858,10.951197,68925.783,n,,,,
1801035.166,239,441.713,279.054,1118.017,441.722,278.968,1117.354,437,448,273,288,1099,1138,2132,39,91,7.7239,3.5085,30.5938,7.1963,3.1326,31.5085,449.1152,0.85,22.3267,35.3609,0.1752,55.5108,24.5225,16.357,19.9614,176.89629,10.741142,69088.039,n,,,,
1801035.169,242,123.495,133.881,1105.264,123.468,133.692,1105.529,120,128,131,138,1087,1124,913,37,42,4.0602,2.65,-44.9707,3.6699,2.4633,-46.6795,195.3674,0.8252,8.0073,112.0603,0.1679,38.5004,25.3,17.255,24.9206,182.20054,8.3198646,60383.336,n,,,,
1801835.004,4,376.93,189.43,925.762,376.881,189.513,925.818,371,382,183,197,906,947,2664,41,107,6.7835,5.001,14.0527,6.2615,4.2091,23.9328,487.6706,0.7109,25.9761,197.8083,0.1396,67.6797,33.0154,20.6548,20.6083,177.97698,17.250207,-71905.894,n,,,,
1801835.173,315,452.335,207.079,1049.368,452.261,207.055,1047.904,445,461,204,211,1031,1068,1694,37,78,7.3076,3.0931,81.303,6.6224,2.7401,81.4359,361.1619,0.7224,16.0719,264.9886,0.1628,53.8985,29.0248,15.9727,24.4108,176.72064,17.542585,17964.327,n,,,,
1801835.183,326,302.332,253.126,1052.764,302.504,253.072,1052.671,297,311,250,258,1040,1070,1133,30,66,7.423,3.13,79.7195,6.8423,2.9588,79.7646,201.2733,0.6429,7.2783,90.7357,0.1466,40.7846,24.7551,19.2367,23.914,179.2166,18.309532,21473.12,n,,,,
1801835.19,334,141.067,299.854,1128.817,140.983,299.878,1128.279,136,147,296,305,1108,1152,1906,44,69,5.2229,4.1316,84.7461,4.7406,3.6166,83.2173,371.7169,0.7723,17.7528,57.4238,0.1511,56.3662,33.1622,18.997,27.8591,181.90862,19.089641,77130.515,n,,,,
1801835.192,336,430.491,224.682,1057.475,430.49,224.918,1056.954,427,435,221,230,1042,1073,1013,31,54,4.6585,3.1185,-17.6309,4.0877,2.9134,-21.7715,215.3525,0.8326,5.9458,336.6133,0.1559,43.3917,26.7508,16.017,26.6737,177.0835,17.8403,24625.979,m,,,,
1801835.193,337,410.17,230.647,1063.597,410.211,230.583,1063.858,405,418,225,237,1042,1085,2747,43,105,6.0148,5.2556,84.5029,5.1869,4.9152,-74.0259,472.9218,0.7096,0.5127,57.8556,0.1506,59.9041,33.1291,21.4623,40.7792,177.42147,17.934716,29708.092,n,,,,
1801835.2,349,10.209,104.754,1203.403,10.211,104.672,1203.214,4,16,99,112,1176,1227,3618,51,111,7.3212,4.4766,-38.1794,6.3032,3.9663,-38.0465,860.8574,0.9539,10.3496,346.944,0.1695,84.4323,38.045,29.7516,40.8341,184.08816,15.836198,132291.74,m,,,,
1802635.06,96,3.227,50.116,941.215,3.001,50.129,942.865,0,9,45,56,926,958,1468,32,71,5.9693,3.7835,-30.3281,5.3335,3.4898,-37.023,506.5787,1.0439,35.9613,289.3071,0.2096,63.095,24.7188,15.2375,15.0725,184.20832,22.927143,-59357.255,n,edge,,,
1802635.156,237,456.136,9.447,1050.586,456.26,9.372,1051.036,450,464,3,16,1021,1077,4400,56,133,7.8219,5.2101,-43.9234,6.926,4.8406,-47.8075,777.3149,0.8359,24.3387,116.4879,0.1717,68.2422,36.9958,30.5983,35.3107,176.654,22.247859,20269.941,n,,,,
1802635.179,268,84.601,182.256,1291.701,84.615,182.126,1293.107,82,87,178,187,1251,1340,1697,89,29,4.5201,1.9445,-10.9594,4.3188,1.6246,-12.0524,397.7049,0.8196,1.6459,169.7517,0.1975,48.8776,72.7421,54.4292,83.1335,182.84808,25.127098,198463.63,n,,,,
1803435.139,242,73.933,364.928,1256.936,73.675,364.867,1256.517,69,81,361,370,1220,1293,4420,73,88,5.7706,4.5113,89.8564,4.3051,3.5579,87.5483,1772.0649,2.5755,1.7469,141.7103,0.1785,149.2975,58.4181,40.1194,71.8021,183.03043,36.172849,171529.27,y,NGC 4163,,,
1803435.146,261,49.093,392.543,1339.532,49.365,392.584,1341.395,42,55,387,399,1280,1401,8759,121,123,6.8788,5.6791,-86.9939,4.5315,3.993,80.9911,5052.4122,3.1325,0,12.6963,0.1799,300.1274,94.792,60.2439,0,183.43559,36.634811,234009.76,y,NGC 4190,,,
1880235.001,1,299.066,237.375,169.022,299.053,237.38,171.409,294,305,233,243,140,211,2413,71,84,5.3207,4.4525,-86.8652,3.4181,3.2779,41.7988,1486.8018,7.0132,16.1865,354.3259,0.2305,131.3228,69.4153,58.7359,69.7539,187.27411,2.0479951,-627244.01,n,,,,
1880235.004,6,299.003,239.573,345.261,298.934,238.959,345.136,295,304,235,244,333,358,789,25,64,4.6594,3.8836,-25.585,3.7034,3.0685,-26.818,509.9509,7.3357,24.5795,199.7766,0.2457,73.8821,19.0714,15.5982,19.4043,187.2761,2.0743154,-499358.95,n,,,,
1880235.006,8,298.638,237.814,387.031,298.797,237.993,383.496,294,304,231,244,358,420,2156,62,81,4.706,3.8976,-54.988,3.097,2.9688,-13.9887,940.1711,7.1376,23.3283,350.8398,0.2246,90.1538,50.9778,45.8542,51.4952,187.27838,2.0582131,-471121.47,n,,,,
1880235.017,29,354.949,234.801,951.316,354.941,234.655,950.885,351,360,230,242,927,973,2133,46,76,5.4937,3.8929,9.9525,5.037,3.7407,9.1592,382.2164,0.832,9.5784,26.1594,0.1939,42.6822,37.0544,25.5229,36.7915,186.34264,2.0025898,-53453.507,n,,,,
1880235.018,30,449.919,455.117,900.723,449.885,455.015,900.494,447,454,450,460,876,924,1399,48,51,5.0353,3.0043,6.1869,4.7181,2.7503,8.6356,259.0147,0.8097,0,187.1305,0.1855,37.328,37.7923,23.5478,0,184.76024,5.6752523,-90547.71,n,,,,
1880235.024,41,472.841,70.433,959.596,472.791,70.555,960.407,471,476,67,75,939,984,887,45,35,4.3565,2.473,8.8593,3.8866,2.2178,6.9891,192.068,0.806,7.3421,178.2446,0.1932,33.3859,36.9967,21.5643,26.5814,184.37847,-0.73242671,-46444.338,n,,,,
1880235.032,54,198.081,465.054,964.182,198.077,465.078,964.137,194,203,458,472,944,986,1893,42,85,6.381,3.8627,32.7064,6.701,3.2272,32.6956,417.9655,0.8925,23.4591,193.4425,0.2022,47.5185,28.5756,15.3304,16.2945,188.95705,5.8429697,-43698.504,n,,,,
1880235.059,97,271.734,73.175,1041.983,271.791,73.053,1040.08,269,275,67,80,1020,1062,1379,42,55,6.3022,2.2163,-11.3703,5.42,2.3328,-12.1389,313.7108,1.1326,21.1011,344.6486,0.2407,35.1036,33.5412,19.7089,24.7998,187.72848,-0.69079494,12205.178,n,,,,
1880235.131,233,296.106,93.711,1056.566,296.165,93.67,1056.345,289,305,87,102,1023,1090,4772,67,157,7.4168,6.2907,35.1222,6.6526,5.3269,26.0722,1345.999,1.2804,11.706,44.8835,0.2236,87.1288,50.5914,41.7061,54.6953,187.32225,-0.34717073,24177.789,n,,,,
1880235.159,288,73.204,161.01,1060.376,73.18,161.033,1060.514,68,78,158,165,1046,1080,917,34,56,5.2197,3.0942,89.0817,4.6802,2.84,-88.0809,181.1048,0.8487,7.4409,272.3959,0.183,32.6874,26.2751,14.9091,25.8047,191.03867,0.77554905,27246.762,n,,,,
1880235.193,342,190.945,245.549,1060.116,190.828,245.366,1059.492,185,195,242,251,1042,1077,1039,35,49,4.747,3.5466,-43.6307,4.1984,3.0667,-22.8092,217.9156,0.809,4.9269,290.9311,0.2009,33.6583,27.1295,19.0211,27.6047,189.07787,2.1811063,26494.273,n,,,,
1880235.198,350,51.966,434.088,1388.719,51.854,433.949,1388.527,48,58,429,440,1363,1414,2802,51,87,6.1223,4.1106,-25.0395,5.6607,3.8585,-23.6938,464.5238,0.6964,14.7704,170.4611,0.1769,49.6124,43.7772,28.8168,33.6736,191.39412,5.3241488,268705.01,n,,,,
1880235.205,360,93.296,127.261,1077.84,93.518,127.34,1076.936,89,98,123,134,1060,1099,1684,39,71,5.0985,3.937,-4.22,4.6652,3.6621,1.5595,293.8148,0.7111,11.4916,190.4511,0.1819,39.3545,33.3112,18.9137,22.1773,190.6997,0.2139897,39335.556,n,,,,
1880235.206,361,357.843,70.361,1084.308,358.008,70.404,1083.852,353,362,66,76,1068,1104,1245,36,64,4.8874,3.7881,-11.4576,4.644,3.2986,-4.3404,290.7203,0.8319,0,2.3883,0.207,39.8069,26.9048,15.6619,0,186.29153,-0.7349476,44426.223,n,,,,
1880235.212,369,248.701,311.093,1072.002,248.579,310.973,1072.404,245,254,307,316,1048,1095,1534,47,55,4.309,3.7501,-16.6255,3.7839,3.3472,-5.4338,327.8111,0.8071,15.2353,329.1799,0.194,43.1451,32.2992,19.3384,22.1527,188.11535,3.2745494,35999.164,n,,,,
1880235.218,378,9.134,75.059,1087.341,9.055,75.219,1086.851,1,18,68,81,1064,1117,4484,53,154,7.7454,5.9954,62.0204,7.189,5.2367,58.2852,1001.8398,1.0589,35.8682,56.0907,0.2128,70.3005,37.2523,26.929,28.5766,192.10743,-0.65469567,46633.842,n,,,,
1880235.232,402,174.758,223.422,1067.07,174.727,223.59,1067.175,169,181,218,229,1050,1084,1726,34,90,6.0135,4.5547,38.3362,5.7793,4.3395,42.5838,367.8113,1.0511,0,13.1421,0.2001,44.2474,24.564,15.099,0,189.34622,1.8181585,32150.107,n,,,,
1880235.233,406,298.036,238.005,1866.223,298.196,237.888,1866.599,294,303,233,243,1846,1884,1110,38,69,4.7233,3.782,-14.2152,3.4132,2.8086,-0.2729,696.6512,5.5699,19.5809,19.4198,0.2465,84.8415,34.7916,32.4314,34.9042,187.2884,2.0564609,620624.68,n,,,,
1881035.112,171,37.902,493.652,1045.941,37.999,493.482,1044.459,30,44,487,501,1027,1063,3108,36,139,7.4136,5.8723,-30.1606,7.08,5.5869,-28.0735,554.8222,0.9572,0,154.927,0.2042,48.7272,25.6287,17.9261,0,191.62503,14.316374,15428.544,n,,,,
1881035.124,186,168.966,61.07,1107.943,168.953,61.018,1105.15,165,173,57,66,1056,1167,4055,111,54,4.2894,3.5381,30.3368,3.5825,2.8023,30.7909,929.4541,1.2217,0,18.8926,0.1785,81.7601,92.3843,62.2721,0,189.44245,7.1086274,60104.444,y,UGC 07795,,,
1881035.142,208,327.115,198.207,1616.778,327.168,198.369,1617.133,324,331,194,203,1582,1655,1433,73,35,4.4244,2.2921,-28.7595,3.6779,2.003,-28.9533,279.0758,0.8607,5.4792,329.3415,0.1704,43.271,61.3719,35.506,61.2014,186.80552,9.397815,436986.58,m,,,,
1881835.007,9,148.609,493.874,958.436,148.777,493.808,958.994,142,156,489,500,945,973,1343,28,79,7.6762,3.2782,61.7643,7.2689,3.2381,60.6065,258.6182,0.7187,0,265.1761,0.1923,36.694,23.7507,16.2742,0,189.77873,22.3218,-47483.981,n,,,,
1881835.196,320,440.086,119.12,1099.048,440.081,118.983,1099.08,433,448,115,125,1079,1120,2809,41,116,6.9542,4.6752,-84.7376,6.4658,4.0563,-82.4744,589.3574,0.9702,59.1513,84.0472,0.1769,62.8546,25.6476,17.7458,5.1358,184.92365,16.07471,55636.256,m,,,,
1881835.215,344,76.903,139.073,1885.657,77.104,138.637,1888.083,72,82,134,145,1853,1907,2775,54,81,5.704,4.4559,-33.8424,4.519,3.4644,-30.9538,951.487,1.7299,30.4547,314.6135,0.1461,123.6035,41.6087,32.3304,33.0014,190.97327,16.402286,636439.25,y,NGC 4651? (unsharp mask may have affected it),,,
1882635.013,18,42.859,333.891,484.31,43.034,333.707,486.679,40,49,331,338,368,569,3004,201,42,4.9806,2.7327,61.7873,4.2734,2.1168,56.5241,732.4957,1.5328,5.5689,221.8902,0.2039,65.534,160.9029,55.1774,163.7591,191.5411,27.653449,-395165.89,n,,,,
1882635.047,86,410.952,200.085,954.047,410.912,200.014,954.588,407,416,194,206,939,971,1157,32,69,6.2384,3.4943,19.1856,5.418,3.1271,18.5266,399.4243,1.0549,24.1858,20.4449,0.2129,55.1512,20.2609,15.4241,18.4871,185.4098,25.425237,-50727.646,n,,,,
1882635.066,127,266.713,321.827,957.564,266.8,321.851,958.072,262,274,318,327,944,973,1032,29,67,6.9037,3.0022,62.8236,6.0968,2.6904,60.4968,286.0902,0.9182,10.605,66.5911,0.1853,48.0508,21.1639,16.1415,19.7314,187.81167,27.455854,-48163.382,n,,,,
1882635.184,347,353.062,383.312,1688.033,353.206,383.453,1687.312,348,359,379,389,1638,1735,5280,97,86,5.4255,4.4187,-80.5888,3.8999,3.5207,86.9437,2098.1257,1.934,0,262.9733,0.1813,159.263,78.7406,55.701,0,186.37156,28.482546,488647.27,y,MAPS-NGP O_321_0767130 ,,,
1882635.187,352,271.797,109.294,1035.688,271.909,109.311,1035.924,267,277,103,117,1016,1056,2624,40,109,6.6964,4.6148,19.0513,6.04,4.3096,22.1317,532.04,1.0322,19.0997,211.4544,0.1883,55.1532,30.069,24.2009,27.7676,187.72651,23.913507,9145.4553,n,,,,
1882635.196,364,255.625,457.482,1879.953,255.689,457.618,1881.364,252,260,454,462,1847,1907,2527,60,55,4.3111,3.8904,37.779,3.3627,3.0379,25.6592,1047.5155,1.4958,16.0768,194.5768,0.1594,130.7181,54.0598,47.8118,50.3734,187.99685,29.718647,631493.3,y,UGC 07673,,,
1883435.001,1,105.393,433.495,169.935,105.399,433.405,169.28,103,109,429,438,142,202,1292,60,42,4.4898,2.7092,19.2163,3.9924,2.3832,21.4308,354.2784,1.3983,6.6253,209.8305,0.2913,33.8379,52.8437,47.59,52.9106,190.50169,37.315092,-628810.9,n,,,,
1883435.176,274,155.157,160.393,1452.888,155.65,160.409,1452.651,149,162,156,166,1415,1493,4697,78,103,6.4885,4.8559,86.8848,4.3989,3.4114,87.0226,3728.3742,4.4224,0,71.6281,0.2086,260.784,48.4937,33.5436,0,189.66417,32.765151,315907.51,y,UGCA 292,,,
1883435.185,289,306.506,337.529,1452.725,306.284,337.533,1453.652,303,311,334,342,1420,1488,2310,68,53,4.2268,3.7698,71.0048,3.4307,2.9628,76.4213,1075.2764,1.8813,9.3181,108.9537,0.198,112.9822,48.897,30.5317,53.9941,187.15359,35.717223,316644.95,y,UGC 07605,,,
1883435.187,291,30.339,383.267,1484.898,30.569,383.383,1484.359,24,38,378,389,1442,1530,6535,88,122,7.0102,5.292,87.4121,4.6928,3.9021,-84.9807,4613.5669,4.1368,0,176.1165,0.1865,305.9931,56.6437,37.851,0,191.74885,36.481381,339248.62,y,UGC 07949,,,
1960235.009,13,411.832,386.652,911.488,411.859,386.639,911.199,407,419,384,390,887,938,1408,51,49,6.6309,2.4291,-75.3541,6.0646,2.2645,-77.601,241.7824,0.7116,11.5749,267.4018,0.1943,33.1568,41.7034,19.0963,29.648,193.39401,4.5356566,-82667.539,n,,,,
1960235.012,16,214.249,444.164,964.183,214.319,444.133,965.261,209,222,437,452,909,1000,5643,91,142,6.8148,6.4595,-33.662,5.8272,5.6216,-62.7508,1125.8519,0.8932,1.8526,274.8574,0.197,76.1013,75.521,26.4362,86.964,196.68636,5.4938873,-42870.885,n,,,,
1960235.033,43,270.18,331.062,951.53,270.221,330.863,951.473,268,274,328,336,933,972,660,39,30,5.0953,1.9831,-16.208,4.8326,1.781,-16.148,193.9458,1.1054,9.0744,335.3993,0.203,37.1834,26.6411,14.8668,25.1568,195.75465,3.6060531,-53020.759,n,,,,
1960235.039,54,411.798,224.902,959.761,411.833,225.019,960.602,407,420,220,231,936,987,2336,51,80,7.829,3.4077,-52.1888,6.7089,3.1675,-50.4881,504.4494,0.9018,17.2079,298.6198,0.2051,50.9,37.5517,30.2799,33.1875,193.39445,1.841983,-46300.426,n,,,,
1960235.054,74,378.603,151.082,971.736,378.551,150.914,971.583,375,384,143,160,952,993,2156,41,104,7.8617,4.2294,-11.0721,7.3761,3.7344,-14.9257,534.6481,0.9543,12.898,127.1761,0.229,50.2842,30.0679,15.5649,30.1229,193.94914,0.60689165,-38217.521,n,,,,
1960235.151,227,369.319,87.362,1100.583,369.052,87.225,1100.594,361,376,83,93,1072,1127,2701,55,95,7.6962,3.697,-71.4593,7.0871,3.3345,-71.8171,583.2525,1.0146,52.5441,112.9543,0.2128,52.7362,36.1499,22.5724,5.2345,194.10746,-0.45459069,56750.706,n,,,,
1960235.186,288,351.407,348.656,1050.058,351.5,348.669,1049.436,347,357,345,353,1034,1068,1173,34,56,5.8279,2.9871,58.2329,5.2174,2.6128,58.7724,334.0288,0.9524,18.5721,251.1593,0.2033,47.9848,24.1474,16.3998,17.2916,194.39999,3.9028233,19092.144,n,,,,
