id,id_old,x_geo [pixels],y_geo [pixels],z_geo [pixels],x [pixels],y [pixels],z [pixels],x_min [pixels],x_max [pixels],y_min [pixels],y_max [pixels],z_min [pixels],z_max [pixels],n_pix,n_chan [channels],n_los [pixels],ell3s_maj [pixels],ell3s_min [pixels],ell3s_pa [deg],ell_maj [pixels],ell_min [pixels],ell_pa [deg],f_int [K],f_peak [K],f_wm50 [K],kin_pa [deg],rms [K],snr_int,w20 [channels],w50 [channels],wm50 [channels],ra [deg],dec [deg],vopt [m/s]
442635.201,384.0,399.398,320.489,1083.544,399.402,320.15,1083.198,397.0,402.0,315.0,326.0,1070.0,1097.0,513.0,27.0,43.0,6.0108,2.1688,-4.6746,5.3874,2.0077,-3.0056,157.1891,0.9643,8.5422,351.6428,0.2256,30.7655,21.1618,16.1772,17.729,41.601356,27.42755,43944.8
443435.005,7.0,74.879,375.477,795.312,74.978,375.333,795.481,70.0,79.0,369.0,381.0,779.0,812.0,1266.0,33.0,69.0,5.767,3.7153,21.6042,5.2857,3.4594,20.6885,325.0515,0.8722,19.4813,26.3658,0.2201,41.5019,23.9808,17.3576,17.8679,47.008426,36.347294,-167850.27
443435.006,8.0,214.586,238.667,814.701,214.562,238.718,814.105,209.0,220.0,234.0,244.0,790.0,842.0,2005.0,52.0,78.0,5.6918,4.4408,75.8001,5.2789,3.8173,80.338,463.3233,1.0627,0.0,299.7673,0.2074,49.9006,37.1356,22.2058,0.0,44.682027,34.070368,-154140.21
443435.011,13.0,296.746,184.38,854.174,296.71,184.465,853.887,290.0,303.0,178.0,192.0,834.0,878.0,3022.0,44.0,125.0,6.6681,5.9832,-21.1217,6.2801,5.2013,-34.612,769.5704,1.0214,50.6014,143.6178,0.2055,68.1134,31.2077,21.8253,20.7118,43.312886,33.166154,-124856.25
443435.014,16.0,271.181,412.887,831.954,271.104,412.767,831.491,266.0,276.0,408.0,420.0,815.0,851.0,1758.0,36.0,77.0,5.5845,4.1211,-12.1222,5.2235,3.7307,-11.1044,414.7332,1.0911,0.0,269.1357,0.2279,43.3947,29.749,24.0807,0.0,43.739663,36.971198,-141342.56
443435.018,20.0,327.56,135.377,866.851,327.595,135.406,867.258,325.0,333.0,133.0,138.0,852.0,879.0,175.0,27.0,20.0,4.5495,1.5024,-59.3119,4.5051,1.6147,-60.333,42.3782,0.7269,0.9403,131.8876,0.1845,17.3678,20.4271,14.7144,24.7389,42.798147,32.348495,-115013.66
443435.172,272.0,337.086,4.404,1066.577,336.946,4.382,1065.912,332.0,343.0,1.0,10.0,1053.0,1084.0,1204.0,31.0,67.0,5.9021,3.2815,-59.0418,5.3137,3.075,-54.4803,345.1205,0.9926,18.0198,123.7416,0.2126,46.7881,23.2712,16.8346,20.6267,42.642292,30.164756,31220.718
520235.013,31.0,3.216,370.57,527.435,2.669,371.154,527.511,0.0,9.0,365.0,378.0,506.0,552.0,2616.0,46.0,92.0,6.6704,4.7029,14.8733,6.683,4.1074,18.281,1478.9992,2.4194,54.1522,358.3371,0.2916,99.1712,35.6257,28.3186,29.1447,56.213864,4.2775689,-365109.06
520235.037,62.0,183.034,303.467,861.505,183.306,303.351,860.692,177.0,190.0,297.0,309.0,844.0,882.0,2083.0,38.0,92.0,7.7069,3.9737,51.0704,7.0388,3.3104,55.4572,874.5463,2.5942,35.7659,38.542,0.2356,81.3441,29.3008,18.0274,25.2123,53.203242,3.1475137,-119846.69
520235.038,63.0,265.085,83.918,734.971,265.157,83.941,734.979,262.0,268.0,78.0,89.0,724.0,753.0,316.0,29.0,36.0,6.2877,2.0605,8.9642,4.9634,1.8269,6.5074,210.3107,2.2183,14.0346,8.5582,0.3934,30.3164,27.1154,24.8973,27.0006,51.839046,-0.50932338,-212387.15
520235.039,64.0,231.459,429.361,713.186,231.5,429.259,713.591,225.0,239.0,426.0,434.0,692.0,737.0,2643.0,45.0,92.0,6.9825,4.1387,83.6735,5.9818,3.4827,82.9981,1147.3409,1.3953,37.1906,262.961,0.2297,97.1721,36.5694,23.8546,29.5769,52.400005,5.24599,-228130.79
520235.053,80.0,116.783,394.729,956.463,116.731,394.678,956.32,112.0,122.0,391.0,399.0,941.0,973.0,1090.0,32.0,55.0,4.4664,3.714,-65.4363,4.0182,3.3152,-82.8924,368.9803,1.0762,10.1981,138.9737,0.2258,49.487,27.2361,17.7597,27.0705,54.312825,4.6696307,-49452.753
520235.199,299.0,170.593,101.685,1049.852,170.671,101.964,1047.162,167.0,175.0,95.0,108.0,1037.0,1061.0,982.0,24.0,79.0,5.2738,1.7167,1.9587,4.9033,1.7792,2.3642,3091.2938,12.3744,205.907,182.4955,0.5885,167.6382,18.359,15.8493,16.346,53.413813,-0.20893232,17418.08
520235.225,338.0,224.195,292.666,1233.565,224.177,292.771,1233.401,221.0,230.0,290.0,295.0,1218.0,1254.0,308.0,36.0,31.0,4.9494,1.9736,-81.1152,4.2264,1.642,-82.431,234.0816,1.6193,6.985,100.77,0.3916,34.0589,34.5722,30.8341,34.6708,52.522048,2.9711793,154512.96
520235.243,367.0,110.249,178.836,1366.767,110.438,178.976,1367.441,105.0,115.0,173.0,184.0,1341.0,1393.0,1699.0,52.0,62.0,7.0663,2.5233,-32.0283,5.8239,2.3316,-39.3267,1696.3377,3.998,38.516,323.378,0.3139,131.0893,46.2745,29.902,41.4414,54.417713,1.0746002,253182.77
520235.247,375.0,225.575,442.388,1237.181,225.675,442.735,1236.91,223.0,229.0,438.0,447.0,1215.0,1256.0,779.0,41.0,36.0,5.2213,2.0354,-22.0328,4.2398,1.6089,-14.8004,789.9672,3.8768,26.575,162.3265,0.3269,86.584,31.4119,27.211,30.7117,52.497084,5.4705869,157096.02
520235.271,414.0,175.608,298.065,1725.17,175.671,298.115,1724.784,174.0,179.0,293.0,303.0,1705.0,1743.0,658.0,38.0,34.0,5.0411,2.2357,-3.5458,4.5871,1.9507,-3.9912,207.8913,1.131,9.8889,169.8761,0.2134,37.9759,28.0744,15.797,26.8091,53.330489,3.0602455,516231.53
521035.003,3.0,171.817,411.456,213.325,171.851,411.411,213.03,168.0,178.0,410.0,415.0,179.0,246.0,1150.0,67.0,34.0,5.0097,2.1997,84.9209,4.2959,1.9435,85.1223,253.2027,0.4702,3.5193,270.9931,0.1238,60.3009,49.1016,29.3941,52.1134,53.393893,12.948549,-596605.51
521035.004,4.0,253.314,114.114,413.822,253.359,114.033,412.97,252.0,258.0,110.0,120.0,388.0,449.0,1154.0,61.0,38.0,4.8396,2.2848,10.7874,4.1023,2.1126,4.347,306.9917,1.2035,7.4753,181.7364,0.2584,34.9784,52.8512,28.8714,48.461,52.035433,7.9922381,-449424.79
521035.013,17.0,246.139,338.775,623.373,246.023,338.455,623.478,243.0,250.0,333.0,345.0,609.0,638.0,1028.0,29.0,55.0,5.833,2.9643,-15.3663,5.5191,2.6696,-13.3385,292.4294,1.0721,17.8726,167.3164,0.2284,39.9279,25.9483,17.4921,17.8277,52.157692,11.732609,-294465.59
521035.016,20.0,387.726,501.909,613.344,387.645,501.814,613.335,385.0,392.0,497.0,509.0,597.0,629.0,1226.0,32.0,65.0,5.9863,3.3724,-4.3856,5.5247,2.8489,-0.7667,401.1041,1.0811,37.3602,8.4157,0.2018,56.7632,23.5568,16.6139,15.1801,49.797318,14.455263,-301931.47
521035.018,22.0,273.19,324.867,634.543,273.298,324.951,634.833,266.0,280.0,320.0,330.0,615.0,654.0,2095.0,39.0,91.0,7.8304,3.8018,-67.3791,6.2946,3.4423,-70.0036,731.1521,1.1286,45.8004,126.3097,0.2262,70.624,30.4159,18.2123,17.8324,51.703114,11.507544,-286106.56
521035.022,26.0,246.911,318.382,639.162,246.445,318.506,638.601,244.0,252.0,313.0,325.0,616.0,656.0,841.0,40.0,66.0,5.4922,3.7602,15.9115,5.0807,3.3774,14.0715,401.7923,2.0216,14.6357,13.6681,0.2463,56.2621,26.9698,23.9997,26.892,52.150653,11.40013,-283333.15
521035.025,30.0,345.9,212.276,632.132,345.86,212.268,632.52,342.0,351.0,209.0,217.0,620.0,647.0,627.0,27.0,42.0,5.26,2.5641,51.2391,4.8698,2.2707,49.9208,206.8241,0.8242,0.0,52.1322,0.1993,41.4388,23.1376,17.4855,0.0,50.493744,9.6294816,-287809.6
521035.031,37.0,246.171,364.801,654.807,246.157,364.765,654.468,243.0,250.0,360.0,370.0,632.0,677.0,1489.0,45.0,57.0,5.1089,3.3921,1.8107,4.6272,2.8679,-1.2987,439.4192,0.8886,11.0848,173.6926,0.2196,51.8521,37.7342,20.6706,32.612,52.155457,12.171107,-271652.69
521035.037,43.0,74.682,266.024,665.12,74.672,266.035,664.884,69.0,80.0,262.0,272.0,643.0,690.0,1709.0,47.0,68.0,6.3034,3.3632,-52.6335,5.2913,2.9338,-48.7029,601.3476,1.1052,1.7269,319.6081,0.1968,73.9066,37.1254,23.7459,46.404,55.013558,10.525603,-263985.37
521035.041,47.0,293.132,393.372,661.359,293.291,393.222,661.315,289.0,301.0,387.0,400.0,644.0,678.0,1749.0,34.0,92.0,7.0591,4.2661,-41.8603,5.7676,3.5739,-40.358,575.4686,0.9642,15.6526,343.2666,0.2143,64.2069,24.5005,17.2438,24.2812,51.369884,12.645388,-266612.71
521035.045,52.0,449.047,41.883,696.128,449.129,41.917,696.726,443.0,454.0,33.0,48.0,675.0,717.0,1926.0,42.0,88.0,6.7741,4.0568,38.901,5.5632,3.5339,42.2853,691.8357,1.2118,0.0,24.707,0.2079,75.8382,33.8167,23.491,0.0,48.772584,6.7902978,-240545.58
521035.048,55.0,465.75,494.264,682.044,465.63,494.304,682.266,461.0,471.0,491.0,499.0,659.0,704.0,1503.0,45.0,54.0,4.7164,3.5731,67.9042,4.1242,3.0002,68.2358,453.6395,0.9544,2.1786,5.6382,0.2028,57.6847,37.489,23.7988,42.9891,48.497573,14.330087,-251190.13
521035.052,59.0,503.102,31.82,689.478,502.941,31.818,688.766,498.0,509.0,28.0,37.0,673.0,708.0,1493.0,35.0,76.0,6.1672,3.7059,63.552,5.4622,3.2702,63.0443,546.4338,1.0743,26.2009,251.7472,0.2211,63.9658,29.1164,22.6293,23.1514,47.875718,6.6219744,-246405.01
521035.057,65.0,147.695,497.12,730.638,147.726,497.236,730.06,143.0,153.0,492.0,504.0,709.0,752.0,2279.0,43.0,92.0,6.1176,4.5737,-24.4997,5.2296,4.0307,-19.877,729.2298,1.0463,6.388,282.6076,0.1853,82.4468,36.6212,27.2169,38.2805,53.795979,14.378967,-216007.77
521035.08,106.0,41.615,390.839,908.043,41.607,390.895,908.117,36.0,46.0,383.0,397.0,895.0,925.0,1630.0,30.0,91.0,6.6409,4.541,7.8397,6.2025,4.0229,9.0949,510.9092,1.0099,14.3922,358.7234,0.2089,60.5823,21.5193,15.9375,21.4439,55.564641,12.606611,-84935.853
521035.082,108.0,19.188,371.712,922.625,19.161,371.798,922.685,15.0,25.0,366.0,377.0,902.0,948.0,2060.0,46.0,80.0,5.0263,4.9717,-10.6878,4.5662,4.1684,52.9047,588.3452,0.9421,0.0,63.576,0.2011,64.4689,34.7683,19.5949,0.0,55.938735,12.288332,-74212.545
521035.089,117.0,237.32,128.159,973.171,237.46,128.169,973.659,230.0,244.0,124.0,132.0,950.0,1001.0,2329.0,51.0,78.0,7.0901,3.492,76.2267,6.147,3.1257,76.2795,703.8099,0.9564,9.5985,264.2153,0.2205,66.1389,41.7318,29.5735,42.3736,52.300417,8.2278383,-36689.251
521035.093,121.0,432.211,217.224,959.156,432.203,217.237,959.053,427.0,438.0,214.0,221.0,947.0,970.0,687.0,23.0,53.0,5.3284,3.0485,-70.4271,4.5564,2.7762,-64.6861,234.2534,0.9563,14.4667,145.6343,0.2056,43.478,18.5353,14.9769,15.6457,49.054693,9.712303,-47441.156
521835.012,18.0,472.993,22.812,617.296,472.907,22.743,617.326,469.0,478.0,20.0,27.0,597.0,639.0,1482.0,42.0,54.0,4.8255,3.5429,-73.0437,4.4022,3.1474,-72.8271,295.9772,0.416,3.4217,113.968,0.0777,98.9665,35.1866,22.8411,37.3235,48.376284,14.470743,-298993.74
521835.013,19.0,329.884,25.576,633.179,330.001,25.603,632.757,325.0,337.0,22.0,30.0,609.0,658.0,2066.0,49.0,74.0,6.0514,3.9108,-69.9433,5.1776,3.6989,-66.9164,441.599,1.0327,10.9965,86.8224,0.1772,54.8284,40.3052,19.9201,40.2815,50.758064,14.518419,-287634.83
521835.014,20.0,252.866,216.176,633.352,252.744,216.243,633.543,246.0,260.0,212.0,222.0,621.0,647.0,1884.0,26.0,109.0,6.6552,4.7148,84.2118,6.521,4.4253,85.1326,447.5379,0.8939,15.706,65.9534,0.2111,48.8339,21.8087,16.2476,21.4765,52.045681,17.695755,-287056.36
521835.015,22.0,338.88,238.937,639.257,338.952,238.932,639.465,330.0,346.0,234.0,247.0,624.0,659.0,2118.0,35.0,127.0,7.6388,5.6748,76.6361,7.5184,5.1011,75.1758,553.8685,1.2342,22.0761,251.7978,0.2148,56.0249,23.894,17.2425,22.9363,50.608881,18.073897,-282696.69
521835.019,26.0,358.284,250.213,656.132,358.327,250.273,656.871,352.0,366.0,247.0,254.0,637.0,675.0,1800.0,38.0,80.0,6.7238,3.6754,88.7455,6.0104,3.4058,-87.5269,389.0104,0.8686,15.887,96.7414,0.2042,44.8966,28.1754,19.32,25.5387,50.28595,18.262922,-269884.33
521835.02,27.0,189.006,58.18,654.874,188.97,58.096,654.657,186.0,194.0,54.0,65.0,638.0,674.0,1109.0,36.0,57.0,5.8459,2.7136,-23.8504,5.4543,2.5932,-26.6671,234.9071,0.7828,3.4988,140.497,0.1847,38.1857,22.8493,17.0896,31.6884,53.108572,15.059958,-271513.85
521835.021,28.0,361.047,138.52,653.52,361.134,138.277,653.471,357.0,368.0,134.0,143.0,633.0,673.0,1709.0,40.0,71.0,5.2601,4.0338,-88.5128,4.3845,3.8566,78.6877,408.8577,0.8956,10.7151,340.7286,0.1697,58.2953,30.5355,20.243,28.4807,50.239172,16.39632,-272387.0
521835.023,30.0,239.874,203.172,652.172,239.757,203.35,651.937,236.0,246.0,197.0,210.0,635.0,672.0,1893.0,37.0,95.0,6.2257,4.3197,-2.135,5.3667,3.8661,0.685,516.3987,1.0651,27.7909,4.4684,0.2063,57.5209,24.5445,16.0433,21.3299,52.262133,17.480876,-273516.35
521835.028,35.0,464.042,15.299,679.819,463.997,15.244,680.127,460.0,470.0,12.0,19.0,656.0,703.0,1502.0,47.0,52.0,5.04,3.2261,67.5549,4.3796,2.9005,68.7153,294.6444,0.4391,4.1349,226.1469,0.0836,90.9608,37.2924,24.5726,38.7409,48.524786,14.345766,-252764.64
521835.03,37.0,131.625,34.422,732.763,131.65,34.397,733.125,127.0,138.0,30.0,41.0,711.0,755.0,2270.0,44.0,81.0,5.059,4.8735,-72.6822,4.6186,4.2868,-86.6746,512.1217,0.7467,0.0,292.2531,0.1706,63.0137,36.2078,25.5841,0.0,54.063908,14.664974,-213751.94
521835.031,38.0,489.7,99.742,803.808,489.584,99.831,804.118,486.0,494.0,98.0,103.0,779.0,832.0,1037.0,53.0,31.0,4.2526,2.3503,-87.6717,3.8438,2.0729,-85.2522,225.1505,0.7877,5.2613,268.8513,0.1317,53.0764,41.6544,32.3117,39.1631,48.098342,15.755551,-161492.28
521835.034,41.0,147.879,17.617,731.333,147.837,17.659,730.731,142.0,155.0,11.0,26.0,705.0,757.0,3984.0,52.0,133.0,7.2959,5.6047,-30.3628,6.2555,4.79,-21.6064,968.4322,0.9933,0.0,303.3277,0.1688,90.9016,40.3446,28.8716,0.0,53.794126,14.386008,-215514.06
521835.041,50.0,251.553,51.927,822.563,251.297,51.875,823.567,246.0,256.0,48.0,56.0,803.0,841.0,689.0,38.0,50.0,6.1426,3.8771,-84.5436,5.7585,3.6011,-82.1383,161.1764,0.8216,3.4119,115.0749,0.2138,28.7231,33.4709,23.7927,34.8362,52.069788,14.956275,-147175.21
521835.043,52.0,483.101,140.775,818.271,483.194,140.889,817.857,480.0,487.0,135.0,145.0,792.0,848.0,1386.0,56.0,43.0,4.7148,3.1643,-10.7766,4.2795,3.0256,-16.634,321.0495,1.2349,9.0021,161.9695,0.1563,55.1696,42.2817,27.3937,38.6509,48.20484,16.439857,-151378.74
521835.05,61.0,30.434,110.977,836.505,30.469,111.07,836.107,29.0,34.0,107.0,116.0,825.0,852.0,558.0,27.0,33.0,4.457,2.1929,6.4686,4.1237,1.9724,8.5195,130.4566,0.7449,0.0,21.746,0.1871,29.5183,24.3425,17.9048,0.0,55.750271,15.942857,-137943.94
521835.052,66.0,40.891,110.014,850.884,41.034,110.123,852.429,38.0,44.0,108.0,114.0,833.0,869.0,276.0,36.0,22.0,4.1344,1.9851,-61.2352,3.9271,2.0346,-63.1387,58.4786,0.9104,2.1438,310.5627,0.1903,18.4988,31.8628,22.8572,31.6055,55.574188,15.927078,-125929.52
521835.054,69.0,365.622,104.213,850.261,365.525,104.038,850.292,360.0,372.0,98.0,111.0,837.0,863.0,1383.0,26.0,92.0,5.8627,4.7538,26.1724,5.4821,4.4355,17.1457,371.4418,1.0767,18.2657,37.173,0.2034,49.1152,19.3494,15.8468,18.241,50.165998,15.825664,-127502.21
521835.055,73.0,369.834,120.758,858.385,369.943,120.9,859.046,366.0,375.0,114.0,129.0,839.0,877.0,1658.0,38.0,78.0,7.261,3.2859,-26.3658,6.0816,2.9713,-27.0618,429.097,0.7873,34.163,358.1938,0.1878,56.1273,26.6398,17.5428,14.9425,50.092359,16.106705,-121058.63
521835.081,123.0,84.193,506.762,955.984,84.558,506.797,956.245,75.0,91.0,501.0,512.0,941.0,972.0,1783.0,31.0,103.0,7.3071,5.2546,-72.0876,6.0262,4.4366,-56.5981,607.6145,1.1865,76.9741,339.0308,0.2267,63.4829,22.4004,17.5103,0.7078,54.848778,22.538329,-49508.286
521835.196,325.0,508.07,138.441,1079.106,508.137,138.385,1079.124,506.0,511.0,135.0,143.0,1058.0,1104.0,758.0,46.0,29.0,4.0641,2.2121,18.4661,4.0622,1.9177,24.5215,145.0745,0.6801,0.0,216.2936,0.1687,31.2346,36.8528,27.1719,0.0,47.789115,16.398116,40945.759
522635.037,48.0,194.157,235.301,934.393,194.097,235.119,935.556,190.0,198.0,230.0,242.0,914.0,956.0,1117.0,42.0,56.0,6.5443,2.8192,-28.5378,5.9134,2.7596,-29.1258,241.8053,1.0036,8.0824,308.2743,0.2079,34.8071,37.2569,24.5913,35.8912,53.023124,26.010377,-64737.771
522635.044,56.0,55.382,103.58,944.405,55.422,103.508,944.7,51.0,60.0,100.0,107.0,929.0,959.0,662.0,30.0,38.0,5.5345,1.9613,-68.9178,5.0776,1.9937,-71.8668,149.4795,0.8778,6.6922,101.3021,0.2029,28.6371,22.6267,19.9145,22.1383,55.334378,23.81685,-58006.417
522635.25,418.0,154.962,432.617,1064.498,155.05,432.449,1063.521,147.0,165.0,426.0,440.0,1050.0,1082.0,2928.0,32.0,169.0,7.9151,6.018,75.118,6.9364,5.3198,69.841,985.9901,1.4941,0.0,275.6303,0.2334,78.0819,22.3138,15.2182,0.0,53.673914,29.299211,29460.281
523435.001,1.0,410.697,308.838,793.132,410.722,308.97,793.163,405.0,418.0,304.0,314.0,772.0,814.0,2473.0,42.0,100.0,6.7689,4.1829,80.2006,6.2273,3.9549,80.0157,555.7415,0.9809,29.0595,269.9082,0.2068,54.0284,28.138,15.1738,17.297,49.412706,35.241245,-169556.4
600235.018,48.0,204.397,368.919,507.637,204.398,369.27,510.006,199.0,209.0,363.0,374.0,479.0,546.0,2647.0,67.0,83.0,5.6348,4.9286,46.3167,4.6014,4.3896,75.5562,1013.3578,1.2032,13.6013,283.5568,0.2007,98.132,54.583,42.4629,54.1051,60.851698,4.2461743,-377994.31
600235.029,61.0,350.488,299.073,501.94,350.922,298.934,502.362,345.0,357.0,293.0,306.0,477.0,529.0,2858.0,52.0,99.0,5.8731,5.4884,46.28,5.7831,4.7548,60.0958,1085.7924,1.7811,33.8442,53.5147,0.2465,82.4004,36.5717,20.3941,33.0341,58.409624,3.0739044,-383621.27
600235.031,63.0,236.85,172.249,507.334,236.814,172.182,508.37,231.0,241.0,170.0,175.0,484.0,537.0,755.0,53.0,34.0,5.8121,2.2271,-85.782,4.7387,1.9062,-87.9545,361.7429,1.2186,12.9479,269.1881,0.2171,60.6441,45.6438,29.7157,30.5999,60.311431,0.96135759,-379198.7
600235.035,68.0,21.059,175.11,509.09,20.872,175.311,508.877,18.0,25.0,171.0,182.0,485.0,535.0,1521.0,50.0,49.0,6.1874,2.4645,22.2914,5.8462,2.0227,21.1925,590.9867,1.0044,0.0,194.8982,0.2118,71.5307,39.6927,32.3086,0.0,63.910478,1.0135142,-378825.71
600235.038,71.0,28.334,179.516,504.519,28.613,179.661,504.307,25.0,32.0,174.0,185.0,486.0,525.0,1471.0,39.0,58.0,5.3515,3.3177,11.9722,5.3054,3.1733,15.2388,477.1694,1.2141,0.0,28.7083,0.2155,57.7357,31.0077,21.4185,0.0,63.781462,1.0860086,-382189.56
600235.046,81.0,350.91,323.083,502.396,350.849,323.132,502.368,347.0,355.0,321.0,326.0,487.0,517.0,556.0,30.0,31.0,4.2893,2.1793,74.9306,3.8516,2.015,76.2607,198.8544,1.2685,9.331,92.9895,0.2938,28.7002,23.6033,15.9725,22.5794,58.41084,3.4771994,-383617.34
600235.047,84.0,350.163,333.638,503.857,349.513,333.463,504.648,348.0,355.0,331.0,337.0,489.0,523.0,301.0,34.0,20.0,4.8392,1.6952,-58.1972,4.1708,1.4684,-66.9318,198.0279,1.688,0.0,306.6711,0.3014,37.8655,28.8555,19.6684,0.0,58.433117,3.6493821,-381939.12
600235.05,87.0,321.293,368.092,514.369,321.257,368.164,513.027,318.0,326.0,365.0,373.0,489.0,538.0,1397.0,49.0,51.0,4.1942,3.6387,33.2157,3.378,2.8934,13.1746,492.7838,1.2328,24.9404,212.121,0.2062,63.9527,39.507,30.7769,30.2045,58.904056,4.2277371,-375771.14
600235.057,96.0,368.95,227.386,760.464,368.983,227.498,760.817,367.0,372.0,224.0,232.0,749.0,771.0,140.0,22.0,26.0,4.3271,1.9606,-16.9071,3.637,1.6314,-14.2291,81.1542,1.8698,3.6614,348.6726,0.2865,23.9377,20.1686,18.3992,20.5987,58.108612,1.8833049,-193366.7
600235.058,97.0,381.326,174.331,533.307,381.433,174.346,533.03,377.0,385.0,172.0,177.0,520.0,546.0,411.0,26.0,27.0,4.649,2.1964,-80.7483,4.016,2.0469,-82.4671,145.5615,1.2599,1.5147,179.3427,0.3003,23.9072,22.8272,17.8381,24.615,57.901112,0.99742545,-361045.84
600235.062,103.0,14.106,109.473,798.447,14.131,109.504,798.542,10.0,21.0,105.0,115.0,782.0,815.0,1407.0,33.0,71.0,5.3181,4.3673,81.4058,4.8003,3.9476,83.6761,420.3646,0.9813,19.3026,344.0166,0.1944,57.6616,27.8076,19.3224,24.6852,64.022819,-0.083278562,-165596.7
600235.083,129.0,218.833,369.778,527.114,218.705,370.032,527.497,216.0,222.0,365.0,375.0,503.0,552.0,1159.0,49.0,38.0,4.9373,2.4736,14.9819,3.9256,1.9485,14.994,555.7504,1.6234,23.319,192.9443,0.1989,82.0663,38.7754,22.6568,23.0049,60.613254,4.258867,-365118.84
600235.087,133.0,229.01,367.694,530.489,228.784,367.699,530.028,225.0,234.0,363.0,373.0,509.0,553.0,2032.0,44.0,65.0,5.3751,3.7636,-46.0347,5.1407,3.355,-47.6803,681.1134,1.1614,39.0564,137.7577,0.2069,73.0465,36.9615,27.6493,26.4039,60.445264,4.2199916,-363256.28
600235.104,157.0,332.838,120.239,984.724,332.86,120.381,985.499,325.0,337.0,115.0,128.0,966.0,1003.0,1437.0,37.0,86.0,7.1169,4.4019,-45.4109,5.3602,3.8289,-33.633,625.5484,2.3701,37.285,133.9708,0.2918,56.5502,28.2123,21.3446,23.1565,58.710664,0.098018638,-27973.266
600235.297,509.0,428.332,149.959,1079.656,428.311,150.025,1078.548,426.0,432.0,145.0,155.0,1058.0,1116.0,1354.0,58.0,45.0,4.5209,2.7139,27.1917,4.1582,2.628,27.8412,326.3128,0.748,0.0,nan,0.2412,36.8073,37.5434,35.5036,0.0,57.119817,0.59208363,40522.143
600235.311,526.0,27.198,177.554,1351.705,27.29,177.409,1353.156,23.0,33.0,172.0,183.0,1330.0,1384.0,1164.0,54.0,53.0,5.7146,4.4953,-40.6184,4.9772,4.1766,-59.7521,554.2138,1.7978,6.5262,98.7201,0.2091,77.6818,39.817,25.0574,44.2806,63.803513,1.0484769,242667.59
600235.315,531.0,366.121,168.962,1344.932,366.375,169.117,1345.226,362.0,370.0,164.0,173.0,1313.0,1372.0,1166.0,59.0,44.0,4.6888,2.5392,-36.6123,3.0167,2.0356,-52.6417,1237.4702,3.7392,6.2429,160.1026,0.3211,112.8763,42.8593,34.116,49.5206,58.152078,0.91028669,236829.81
600235.322,541.0,282.951,177.411,1345.177,283.209,177.353,1346.134,275.0,290.0,172.0,184.0,1319.0,1379.0,4075.0,60.0,120.0,7.1209,5.7926,66.1854,6.2745,5.4195,54.3429,1661.1601,1.5046,31.9633,245.0589,0.2384,109.1575,40.2022,29.9122,39.202,59.53818,1.047554,237497.94
600235.33,550.0,411.685,176.572,1363.031,412.318,176.428,1363.131,402.0,420.0,167.0,185.0,1329.0,1393.0,4504.0,64.0,142.0,7.8764,7.6106,-4.5401,7.4086,6.945,29.0271,2053.9404,2.49,0.0,217.4438,0.241,126.9995,47.8462,35.5673,0.0,57.386362,1.0321257,250010.4
600235.334,556.0,457.526,271.053,1082.025,457.458,271.077,1081.829,456.0,461.0,267.0,276.0,1063.0,1107.0,642.0,44.0,27.0,5.1929,1.6202,21.0473,4.434,1.5041,19.2262,152.3278,0.7001,5.0375,0.0,0.2564,23.443,37.8062,25.366,30.8748,56.634032,2.6096145,42937.216
600235.341,564.0,293.241,175.367,1365.7,293.325,175.242,1365.065,290.0,298.0,168.0,182.0,1335.0,1399.0,2618.0,64.0,75.0,7.5951,3.1747,-14.0141,7.1714,2.6175,-12.1632,2009.0407,2.8226,0.0,168.5552,0.2671,147.0128,47.2195,35.945,0.0,59.369574,1.0123674,251434.13
600235.346,573.0,77.191,173.368,1365.005,76.953,173.415,1364.156,74.0,82.0,171.0,176.0,1340.0,1386.0,846.0,46.0,33.0,4.5669,2.2071,86.8753,4.3933,2.0807,86.3369,335.5022,1.2477,5.7993,264.5944,0.219,52.6819,39.1989,26.8176,39.637,62.975791,0.98191708,250764.78
600235.347,575.0,78.202,182.476,1364.188,78.186,182.524,1364.61,75.0,82.0,179.0,187.0,1340.0,1385.0,645.0,45.0,29.0,4.1827,2.5302,-34.5604,3.9416,2.4441,-38.8281,265.2842,1.2467,9.583,296.7816,0.2146,48.6826,37.9046,18.6826,32.3841,62.955245,1.1337238,251099.09
600235.356,586.0,44.231,369.825,1375.623,44.058,370.008,1375.253,40.0,50.0,367.0,373.0,1357.0,1396.0,1172.0,39.0,48.0,4.621,3.018,79.587,4.619,2.5916,81.1418,433.2339,1.2267,0.0,258.913,0.216,58.5749,32.1311,18.8641,0.0,63.524047,4.2584764,258933.63
601035.004,17.0,396.64,277.188,279.008,396.822,276.901,278.904,394.0,400.0,271.0,282.0,264.0,294.0,378.0,30.0,38.0,6.2265,1.9697,10.7412,5.0782,1.9164,10.0138,181.9469,1.908,3.798,188.5844,0.3396,27.5584,28.4957,24.0958,29.6266,57.644385,10.706699,-548114.07
601035.005,18.0,410.903,190.641,332.323,411.079,190.566,331.992,409.0,414.0,187.0,195.0,319.0,345.0,248.0,26.0,27.0,4.0708,1.8683,24.0756,3.4501,1.7227,22.4088,115.3832,1.5857,5.6608,188.9742,0.3392,21.6033,20.7502,15.5283,20.4372,57.406764,9.2677818,-509034.69
