# id,id_old,x_geo [pixels],y_geo [pixels],z_geo [pixels],x [pixels],y [pixels],z [pixels],x_min [pixels],x_max [pixels],y_min [pixels],y_max [pixels],z_min [pixels],z_max [pixels],n_pix,n_chan [channels],n_los [pixels],ell3s_maj [pixels],ell3s_min [pixels],ell3s_pa [deg],ell_maj [pixels],ell_min [pixels],ell_pa [deg],f_int [K],f_peak [K],f_wm50 [K],kin_pa [deg],rms [K],snr_int,w20 [channels],w50 [channels],wm50 [channels],ra [deg],dec [deg],vopt [m/s],y/n/m
1563435.159,281,95.729,260.903,1147.021,95.94,260.787,1146.554,91,104,257,266,1130,1167,1359,37,80,6.6036,3.9091,68.8731,6.179,3.6217,68.8317,320.8201,0.8503,0,66.7159,0.2012,43.2445,29.7553,21.3418,0,158.65928,34.438185,90582.747,n
1563435.161,283,489.123,381.064,1046.615,489.158,381.093,1046.134,485,494,375,388,1030,1072,1768,42,79,6.2687,3.7377,6.106,5.4064,3.3558,7.014,442.3438,1.109,0,176.896,0.2096,50.2026,34.4494,24.1906,0,152.10564,36.443283,16661.482,n
1563435.170,299,506.058,428.494,1026.919,505.898,428.439,1026.523,504,510,423,436,1006,1045,1115,39,53,6.405,2.5947,-10.6202,5.907,2.3247,-10.5728,337.8981,1.0727,13.7352,338.4064,0.2355,42.9692,30.3856,20.1771,28.6708,151.82664,37.232385,2225.3308,n
2361835.026,41,505.588,348.17,950.512,505.83,348.268,950.704,500,512,346,353,931,970,1462,39,58,6.2315,2.9982,-76.8268,5.7394,2.5675,-76.2468,271.4557,0.5829,12.055,111.9806,0.122,58.2106,28.3727,16.7489,20.7153,231.82794,19.89617,-53586.51,n
2361835.056,81,165.928,454.364,960.94,165.873,454.326,960.635,161,173,448,461,946,982,1422,36,72,7.9952,2.6227,-44.9404,7.218,2.4569,-43.4913,264.9852,0.7261,4.6243,331.5131,0.1676,41.9266,27.5847,15.2774,28.6808,237.4939,21.663808,-46276.611,n
2361835.058,85,398.042,206.003,972.639,397.952,205.914,973.492,393,403,203,210,958,989,952,31,49,4.6525,3.1321,-63.4001,4.2482,2.9821,-64.1932,166.92,0.6385,7.2187,316.593,0.1557,34.7426,24.847,16.6604,23.4944,233.62591,17.523598,-36811.664,n
2361835.060,88,257.216,308.128,976.366,257.321,308.059,976.454,251,263,303,314,955,997,1801,42,76,7.0708,3.4895,48.4847,6.3165,3.2035,48.937,380.8474,1.1313,37.0231,218.5008,0.1818,49.3536,29.5156,17.9528,11.9809,235.96977,19.226026,-34631.785,n
2361835.086,134,67.063,98.016,978.982,67.004,97.952,979.484,63,75,91,105,964,993,1849,29,101,6.9982,3.8968,-13.9914,6.6844,3.7563,-20.2551,392.4595,0.8216,17.445,173.8041,0.1903,47.9602,22.7791,16.7616,20.7144,239.14172,15.724225,-32401.174,n
2361835.204,353,106.89,35.955,1246.511,106.875,35.933,1246.241,102,112,34,40,1228,1267,921,39,42,4.9121,2.4705,76.2048,4.9086,2.2967,78.11,150.273,0.7818,4.707,254.3718,0.1818,27.2416,30.1775,18.5055,30.2219,238.4772,14.690585,163964.59,n
2362635.003,3,89.46,508.263,881.071,89.413,508.289,880.422,86,95,506,511,866,898,737,32,37,4.7424,2.3368,80.7632,4.4338,2.1985,75.7692,125.6303,0.8265,0,262.2372,0.1614,28.6664,26.6477,24.1351,0,238.76824,30.563212,-105322.68,n
2362635.010,11,59.773,323.27,922.828,59.789,323.328,923.078,56,64,319,329,902,945,1253,43,53,5.1754,2.7437,-31.4032,4.7641,2.5492,-31.7207,203.0419,0.5908,12.5908,132.4336,0.1587,36.1407,33.6426,20.3528,20.2674,239.26197,27.480513,-73922.697,n
2362635.035,42,486.24,319.244,946.481,486.325,319.429,946.083,481,494,314,325,928,969,2370,41,104,7.2262,4.231,-54.8301,6.699,3.8652,-55.1466,433.8336,0.8462,12.3344,119.0238,0.1584,56.2483,27.6161,19.3599,27.4733,232.15303,27.415534,-56988.566,n
2362635.056,77,98.599,183.722,940.45,98.515,183.391,941.243,97,102,179,188,930,952,302,22,31,4.8049,1.8907,-9.0965,4.5335,1.8177,-12.049,65.5518,0.7298,2.9698,161.9516,0.1737,21.7103,20.4782,15.9787,20.2435,238.61654,25.14824,-60551.127,n
2362635.058,80,369.102,450.567,955.732,369.158,450.552,956.274,364,376,448,454,930,979,910,49,42,6.5448,2.2771,-74.6797,6.0306,2.1019,-73.1901,156.2857,0.6312,4.3531,108.1545,0.16,32.3703,42.5421,31.6597,42.1807,234.10581,29.600919,-49486.778,n
2362635.062,88,204.782,170.586,950.131,204.869,170.603,949.749,197,210,167,176,934,969,1871,35,80,6.3074,4.0535,-78.4981,5.5217,3.7757,-79.7664,327.4613,0.7862,11.3046,113.0556,0.1565,48.3812,26.0276,18.5829,25.4318,236.84396,24.935093,-54289.998,n
2363435.025,34,453.042,270.997,932.532,453.048,271.003,932.567,446,461,267,277,905,966,3277,61,107,7.0427,4.7661,89.8171,6.2551,3.9701,86.1929,531.1009,0.6822,10.3179,49.9614,0.1585,58.5367,45.5819,20.2095,46.1336,232.70764,34.608457,-66937.54,n
2363435.034,51,467.173,161.353,929.022,467.019,161.28,929.14,461,476,155,168,909,951,3703,42,140,7.279,5.7473,-88.6007,6.4591,5.1879,89.9308,684.7029,0.724,13.4988,89.833,0.1502,74.8968,29.9167,19.6785,30.2012,232.47478,32.779735,-69460.689,n
2363435.044,66,47.703,399.462,928.289,47.686,399.42,928.454,43,55,396,404,910,953,1856,43,73,6.0544,3.7058,62.1105,6.1325,3.3268,64.2511,316.6644,0.7179,14.7272,56.9714,0.1778,41.3314,27.2926,20.2036,24.4286,239.46368,36.748734,-69965.59,n
2363435.045,67,496.016,408.342,943.184,495.931,408.441,943.39,489,506,403,417,910,965,4278,55,170,7.442,7.1478,-23.6882,7.0467,6.2585,-43.4114,796.2899,0.8478,39.0986,306.9793,0.1789,68.056,42.6873,22.409,22.4748,231.99292,36.899084,-58971.061,n
2363435.048,70,10.565,196.216,931.627,10.208,196.216,931.395,3,18,190,202,916,949,1833,33,122,7.5599,4.8413,65.1431,6.4992,4.3065,65.9273,441.2216,0.9784,17.3638,81.1948,0.1713,60.1732,25.5643,22.6666,25.1592,240.08832,33.361996,-67800.685,n
2363435.094,153,146.972,362.36,980.589,146.956,362.301,980.728,144,150,358,369,965,998,616,33,39,5.2126,1.8361,-12.8844,4.81,1.9562,-11.3157,123.3334,0.7444,4.269,5.0599,0.1946,25.5351,27.4065,18.8026,27.2639,237.80919,36.130089,-31485.108,n
2840235.381,758,192.984,393.878,1197.444,192.85,394.001,1196.316,185,201,388,399,1181,1218,1440,37,79,7.2176,3.6144,66.1699,6.2636,3.2012,67.6688,622.502,1.3542,0,244.243,0.3286,49.9208,26.1319,18.1776,0,285.04437,4.6583561,127213.6,n
3320235.002,2,464.665,265.078,157.782,464.588,264.756,156.588,461,469,261,272,140,189,1903,49,66,6.7666,2.3574,26.7881,3.8616,1.9209,23.6041,1956.532,11.5807,86.3474,205.5323,0.2637,170.2915,39.1132,29.1117,29.0153,328.51549,2.5042747,-638153.44,n
3320235.004,4,496.773,101.906,154.352,496.718,101.893,153.193,492,500,99,105,141,176,383,35,29,4.5485,2.1176,77.6491,3.4401,1.7467,83.5315,222.4461,1.8577,8.0421,79.4706,0.2116,53.7238,28.1952,20.8656,27.5651,327.98,-0.21011849,-640652.61,n
3320235.039,61,506.825,76.095,965.309,507.135,75.902,965.123,502,512,72,81,953,977,902,24,62,5.3675,3.8161,-78.3174,4.8837,3.5582,-89.799,305.8287,1.0655,19.4985,90.807,0.242,42.0864,20.4233,16.4148,17.262,327.80639,-0.64330851,-42972.703,n
3320235.247,385,406.223,230.255,1064.7,406.156,230.162,1064.898,402,412,226,237,1053,1079,792,26,57,6.2688,2.8237,-42.0952,5.9531,2.6179,-44.0914,227.6285,1.0148,14.8963,131.2003,0.2261,35.7709,20.9783,14.6159,17.3676,329.48937,1.9277059,30474.19,n
3320235.250,390,140.735,463.817,1072.465,140.764,463.667,1071.899,136,147,460,468,1054,1091,1277,37,59,5.4194,3.0282,72.5609,5.1862,2.7011,68.1972,348.3157,0.9523,14.1682,244.807,0.2211,44.0814,32.3398,21.4106,25.6285,333.91258,5.8194658,35627.734,n
3320235.252,392,238.787,278.04,1096.155,238.745,278.17,1096.125,236,243,274,284,1080,1112,951,32,51,4.6349,3.4872,-4.9514,4.1876,2.8434,-9.0643,310.8946,0.924,16.1674,197.7676,0.1972,51.1203,23.2583,17.1748,21.4174,332.27955,2.7278461,53460.946,n
3320235.272,415,482.528,113.481,1138.451,482.549,113.574,1138.869,477,489,104,120,1118,1163,2797,45,103,7.445,4.6845,-1.9003,6.3115,4.4427,-5.8594,659.4614,0.9585,23.7806,350.312,0.2132,58.4824,38.2698,27.2198,31.3693,328.21615,-0.015430104,84925.722,n
3321035.041,53,350.169,206.491,979.957,350.065,206.639,981.494,344,357,202,212,963,996,1340,33,72,7.225,3.1578,55.3738,6.7832,2.8574,54.6622,371.0242,0.813,0,45.1807,0.1982,51.1402,23.0971,14.8136,0,330.42422,9.5356685,-30921.365,n
3321835.028,43,96.757,65.599,938.657,96.864,65.556,939.755,88,104,60,73,920,959,3538,39,138,7.4819,5.986,-61.5417,6.9628,5.3026,-63.1813,841.5097,0.9654,0,324.7897,0.1884,75.0755,30.4193,22.478,0,334.64423,15.184301,-61646.747,n
3322635.005,5,483.091,507.125,919.858,483.245,507.446,920.289,477,491,500,512,899,942,2179,43,98,6.167,5.6525,-75.2102,5.4191,5.0841,-48.0651,590.2413,1.1976,0,115.0942,0.2157,58.6133,28.1414,15.4829,0,328.20455,30.549161,-75975.73,n
3322635.052,82,176.129,487.044,945.749,175.941,487.091,946.522,173,182,480,494,933,960,1547,27,98,7.0304,4.2486,-8.4269,6.4395,3.8599,-8.1611,442.0091,0.804,25.0702,158.6235,0.196,57.3416,21.8757,15.8536,18.319,333.3263,30.209913,-56665.63,n
3322635.072,115,406.819,139.009,955.44,406.877,139.101,956.016,400,413,133,147,939,970,1959,31,107,7.3715,5.1609,-48.465,7.2987,4.6681,-48.1808,642.9509,1.1248,30.8916,352.0923,0.2438,59.5887,22.2038,16.5886,18.1121,329.47735,24.410063,-49676.437,n
3322635.291,482,159.5,236.066,1061.79,159.353,236.029,1062.017,157,164,230,242,1040,1085,1313,45,54,6.1123,2.929,-20.2248,5.3499,2.5859,-17.9901,348.9976,0.8836,0,154.3702,0.1937,49.7222,30.107,17.536,0,333.60275,26.025529,28353.197,n
3322635.301,498,89.258,77.73,1080.262,89.231,77.834,1080.509,85,95,73,83,1063,1098,1135,35,58,5.4024,3.3975,-47.7729,4.7198,3.0558,-46.9582,258.7373,0.7342,7.1685,126.2265,0.1657,46.3365,28.292,16.7253,28.4993,334.77146,23.388942,41965.294,n
3322635.310,510,45.16,121.1,1098.046,45.121,120.974,1097.814,41,51,115,130,1082,1119,1345,37,89,5.8592,4.1798,-1.9645,5.8731,3.8765,-3.7077,362.5421,1.2278,20.8509,244.967,0.221,44.7362,24.6598,18.2214,21.6687,335.50663,24.107946,54704.158,n
3323435.039,60,249.193,215.361,907.372,249.213,215.387,907.793,244,257,209,223,888,926,3436,38,136,7.3318,5.8338,-36.0569,6.7158,5.2212,-36.8069,1001.3753,1.1546,25.7284,319.1857,0.193,88.5346,31.4832,19.0962,28.8417,332.10508,33.681517,-85174.649,n
3323435.049,76,410.365,166.528,940.009,410.348,166.537,939.472,404,419,163,171,924,958,1143,34,64,6.5186,2.9152,69.8773,5.6946,2.6609,71.169,359.5603,0.9986,25.8687,250.9556,0.2203,48.2811,27.582,17.0548,16.8645,329.41949,32.867341,-61855.106,n
3323435.065,100,439.638,170.955,941.586,439.572,170.957,941.764,434,446,165,178,922,962,1960,40,97,7.0447,4.3971,-38.8379,6.2395,3.6753,-33.2737,567.352,1.0008,20.9659,329.921,0.2006,63.8832,33.6142,20.0299,29.9308,328.93243,32.941016,-60168.02,n
3323435.085,129,5.09,110.514,954.457,4.788,110.451,956.218,1,11,107,117,939,970,1369,31,74,6.056,3.8516,48.8417,5.3683,3.4409,51.2663,463.4793,1.0953,33.4211,44.7264,0.1933,64.8004,22.3468,15.1928,15.0749,336.17885,31.93258,-49527.945,n
3400235.011,14,431.769,440.56,952.546,431.646,440.455,952.663,428,437,434,447,933,972,1386,39,61,6.9399,2.733,-30.863,6.2334,2.4723,-30.7204,335.7341,0.7349,17.1352,154.021,0.1776,50.7747,31.7021,22.4599,23.4468,337.06454,5.4326006,-52144.557,n
3400235.012,15,114.349,445.896,955.383,114.198,445.923,955.979,108,122,440,453,934,977,2970,43,109,7.4252,4.3527,-46.481,6.7178,3.7329,-48.3939,842.1124,1.2,24.5201,113.1385,0.1946,79.3883,31.8251,22.3866,28.0048,342.35536,5.5237217,-49704.103,n
3403435.037,52,271.409,397.488,927.956,271.427,397.567,928.734,266,277,393,402,914,942,971,28,65,6.051,3.0898,61.5915,5.7632,2.8073,59.8204,329.2687,1.36,16.0608,240.8519,0.272,38.842,23.017,16.1094,21.6618,339.73487,36.71785,-69759.61,n
3403435.052,73,256.906,319.399,934.139,256.772,319.307,934.394,253,260,314,326,921,948,577,27,49,5.9854,2.7076,18.4103,5.6201,2.5279,12.123,199.0677,1.1039,10.0017,189.6912,0.2602,31.8519,20.3913,14.67,19.7756,339.97912,35.413523,-65593.146,n
3403435.053,74,299.634,178.738,940.885,299.687,178.896,941.895,294,306,172,186,918,966,3820,48,132,7.1926,5.7081,0.268,6.8331,5.1701,-4.4025,1029.7498,0.9208,72.7708,320.5034,0.1981,84.1023,38.8302,24.7794,10.6155,339.26387,33.073336,-60071.327,n
3403435.060,87,4.77,318.125,935.636,4.771,318.258,937.474,1,10,313,325,920,953,1633,33,82,5.9624,4.0927,21.9767,5.5365,3.628,23.2411,480.3602,1.0594,26.8242,44.3407,0.2109,56.3678,23.4125,16.9228,20.3402,344.17915,35.396033,-63325.481,n
3403435.065,93,387.785,383.909,952.048,387.944,383.793,952.134,382,395,378,392,932,973,2931,41,133,7.0408,5.8708,-21.5042,6.2089,5.1668,-20.8774,1221.8262,1.6458,84.324,151.982,0.2306,97.8553,27.2809,17.284,16.2942,337.79291,36.488294,-52534.086,n
3480235.006,11,227.988,455.591,570.598,228.014,455.65,570.085,224,232,447,463,550,595,2434,45,94,7.5107,3.9884,3.483,6.5369,3.5827,1.9,625.3517,0.9824,14.422,177.1612,0.189,67.0633,32.1595,23.114,31.8433,348.45843,5.6858484,-333769.08,n
3480235.009,14,426.105,506.356,555.645,426.089,506.565,555.159,424,429,500,511,530,576,1210,46,46,6.2606,2.5701,5.5104,5.5509,2.4233,4.5259,269.5229,0.7415,7.5703,189.7177,0.1897,40.8425,36.2287,18.8549,35.7039,345.15718,6.5344245,-344756.15,n
3480235.018,24,257.609,184.513,600.137,257.537,184.662,599.487,254,262,179,191,581,621,1543,40,66,6.9509,2.8447,-22.7313,6.5077,2.66,-21.1023,359.2535,0.6656,10.1359,151.4821,0.1831,49.959,31.1713,21.7773,30.2414,347.96639,1.1693688,-312125.67,n
3480235.021,27,381.228,441.15,577.725,381.172,441.135,577.437,379,384,436,446,559,597,957,38,41,4.9541,2.5736,-0.6101,4.7284,2.2928,0.81,218.3811,0.757,10.0914,9.5459,0.1903,37.0988,32.0908,18.183,25.8716,345.9058,5.4439255,-328356.98,n
3480235.024,30,290.9,115.586,602.891,290.941,115.608,603.875,288,295,110,121,584,624,1165,40,51,5.2265,2.9782,-3.9929,4.4469,2.6718,1.3572,301.3284,0.9654,12.6307,126.3886,0.2076,42.5255,33.1666,27.8965,29.3479,347.40965,0.018468456,-308895.21,n
3480235.025,31,344.581,337.36,592.464,344.646,337.307,592.361,339,353,330,345,575,609,2670,34,141,6.9002,6.5333,-66.2185,6.7171,6.2215,-26.9582,644.0938,0.8968,42.0048,221.1263,0.2022,61.6618,26.9542,15.3239,15.4436,346.51456,3.713459,-317371.58,n
3480235.030,36,390.599,136.23,617.445,390.624,136.305,617.125,384,397,130,143,595,639,3266,44,124,6.5302,5.9209,-2.2094,6.1528,5.2818,-7.6418,813.0219,1.027,42.4658,189.6966,0.1984,71.6984,34.4948,29.2341,24.1708,345.74826,0.36340977,-299141.86,n
3480235.040,47,228.844,290.731,697.452,228.908,290.678,697.399,222,234,286,297,676,717,2095,41,83,6.3585,4.508,-74.5404,5.5098,3.9852,-65.7802,583.9062,0.8367,0,294.9853,0.1893,67.3998,32.5905,20.3322,0,348.44353,2.936306,-240050.47,n
3480235.079,100,418.736,373.566,958.666,418.697,373.422,959.464,416,422,367,378,947,975,488,28,38,5.6135,2.3221,-0.7427,4.6672,2.1888,2.4692,131.7622,0.9714,5.4221,0.3464,0.2209,27.0059,26.2436,22.5535,25.8623,345.28038,4.3153697,-47138.525,n
3480235.193,276,220.838,317.594,1090.053,220.769,317.544,1089.829,215,228,310,326,1065,1117,5114,52,147,7.6504,6.1198,-7.1977,7.3012,5.3105,-16.6071,1165.6036,0.9484,16.8018,184.8363,0.1901,85.7384,41.8297,28.9906,43.322,348.57918,3.3840764,48826.161,n
3480235.198,286,501.041,117.456,1053.221,501.037,117.365,1052.85,496,507,113,124,1042,1069,1046,27,63,6.7038,2.8955,41.7592,5.6636,2.808,42.1624,313.5146,0.961,12.3622,87.3298,0.2285,42.4318,24.1939,17.7366,23.6917,343.90805,0.047757924,21605.082,n
3483435.011,14,309.011,307.012,902.22,309.068,307.052,902.228,305,316,302,316,883,921,2075,38,92,6.1059,5.1766,26.8141,5.5605,4.8265,30.4991,396.168,0.7399,16.6645,302.7756,0.1767,49.2232,28.4131,19.1167,25.2946,347.10753,35.209274,-89270.755,n
3483435.018,23,437.572,180.751,924.311,437.708,180.721,923.745,432,445,176,185,905,946,1904,41,83,6.1927,3.8997,87.9288,5.8369,3.4123,-88.9569,476.6315,1.1451,20.0163,113.4145,0.225,48.5523,28.8663,20.338,27.1469,344.96353,33.10375,-73431.789,n
3560235.011,17,344.616,311.4,508.852,344.591,311.377,509.108,339,351,308,315,487,531,1571,44,61,5.5314,3.3095,-69.2145,4.8848,2.8931,-69.0414,444.7073,0.9395,20.2323,112.1789,0.19,59.0555,35.6489,25.8527,26,354.5155,3.2812903,-378655.54,n
3560235.012,20,227.767,412.03,556.072,227.757,412.05,555.444,224,233,406,419,541,574,1714,33,84,6.7975,3.9074,13.1132,6.0591,3.3069,15.2295,648.0061,1.0166,34.8491,10.7898,0.2004,78.0941,23.388,16.861,18.8963,356.46274,4.9591763,-344546.58,n
3560235.030,42,251.894,69.477,602.471,251.964,69.299,603.1,245,260,65,76,580,627,3044,47,122,7.6432,5.0718,73.4905,7.6331,4.6293,73.346,881.1086,1.1478,0,261.6927,0.2359,67.7083,29.4957,22.792,0,356.05928,-0.7533546,-309465.87,n
3560235.036,49,415.762,495.353,580.116,415.659,495.457,580.513,413,421,490,502,560,600,1721,40,67,5.6309,3.6924,2.6267,4.9421,3.3385,5.7141,423.5055,0.8304,0.4158,210.2342,0.1791,56.994,32.895,20.8261,37.8884,353.33103,6.3492923,-326092.93,n
3560235.051,67,365.179,306.158,625.11,365.168,306.15,625.923,363,369,303,311,613,636,392,23,29,4.6042,1.9501,-31.6127,4.02,1.7412,-34.1239,109.4478,0.8537,14.335,139.7579,0.218,25.3608,20.1264,14.6209,6.1232,354.17254,3.1941708,-292665.21,n
3560235.054,72,179.695,357.202,624.884,179.753,357.217,624.813,176,185,351,365,603,646,2409,43,92,7.1304,3.9405,13.331,6.3653,3.4081,9.2154,716.8014,0.9292,32.8218,179.891,0.2005,72.8324,34.6123,25.897,26.3571,357.2628,4.0452883,-293482.64,n
3560235.055,73,174.798,344.749,621.876,174.914,344.613,621.379,171,179,341,350,603,640,1173,37,53,5.1411,3.047,40.1175,4.4688,2.7008,42.6367,315.4161,0.8919,18.2671,208.6589,0.1971,46.7252,29.7068,18.9297,18.9867,357.34345,3.8352271,-296010.72,n
3560235.060,79,220.526,372.424,638.337,220.529,372.653,637.78,218,224,368,381,620,654,857,34,51,7.2357,2.5347,-2.1581,6.0721,2.246,-0.2509,246.9021,1.0082,13.5675,178.7034,0.207,40.7488,23.5151,17.7889,19.8835,356.58321,4.3025623,-283936.96,n
3563435.018,24,36.531,134.184,927.72,36.588,134.033,929.154,32,41,129,141,909,948,1493,39,71,6.0602,4.0435,26.0222,5.2378,3.6333,28.0522,388.8535,0.881,0,172.483,0.2177,46.232,35.672,24.8086,0,359.64889,32.325615,-69450.183,n
40235.024,39,363.237,400.996,947.496,363.262,400.963,948.247,357,371,394,410,931,964,3176,33,149,7.9174,6.227,-24.7314,7.0917,5.4442,-38.4303,1430.0963,1.455,104.4542,27.6453,0.2108,120.4052,21.1694,14.7283,13.3609,2.2036126,4.7743912,-55395.491,m
43435.005,5,265.244,217.794,873.607,265.539,217.819,873.78,258,274,211,225,856,893,3425,37,155,7.5955,5.9406,55.192,7.3228,5.3095,57.4589,871.2309,0.9141,77.4896,192.3305,0.2026,73.4734,29.0865,17.6609,10.6748,3.8323297,33.722055,-110212.32,m
120235.031,45,293.543,501.239,938.706,293.802,501.48,940.275,287,301,497,507,922,954,1834,32,102,6.8437,4.6103,86.4583,5.8077,3.9142,85.6126,896.4122,1.347,21.7672,257.2458,0.2514,83.2668,23.8017,15.1754,24.2727,11.361291,6.4496756,-61263.579,m
123435.007,8,200.421,63.14,565.676,200.58,63.246,565.184,195,207,57,71,545,589,3420,44,116,7.7134,5.007,-32.3366,7.3849,4.3132,-32.3317,657.2443,0.8045,13.0737,359.6919,0.1607,69.9468,36.7151,25.1059,36.7174,12.914992,31.145831,-337376.64,m
123435.016,17,185.999,124.129,943.726,186.298,123.942,945.115,182,192,121,129,923,965,1274,42,51,4.9935,3.2553,62.3284,4.0527,2.855,60.5822,440.6861,1.5306,27.0465,256.7735,0.162,76.2268,30.4947,22.6522,22.1551,13.153041,32.157429,-57701.107,m
202635.022,43,335.134,387.255,535.142,335.271,387.342,534.945,330,342,384,391,521,551,1122,30,57,6.0881,2.9903,-78.8264,5.5775,2.5575,-79.4171,254.3212,0.6465,13.5253,274.9917,0.1573,48.2726,23.408,18.2781,19.7863,18.670158,28.547419,-359636.18,m
283435.051,77,181.445,399.112,972.62,181.518,399.18,972.119,174,188,391,409,958,989,3250,31,180,7.9583,6.6434,4.1191,7.4819,5.9031,0.7028,1282.6997,1.3413,0,354.9304,0.2666,84.3871,22.4252,15.2182,0,29.232733,36.744746,-37822.602,m
440235.012,23,404.092,459.624,691.128,404.142,459.644,691.074,399,409,457,464,673,711,1230,38,57,5.4149,3.2429,-83.3206,4.6632,2.9268,-86.0499,323.9069,0.9184,5.9856,274.2112,0.2047,45.113,33.2006,26.1517,33.6306,41.522364,5.7524178,-244706.22,m
440235.014,25,368.427,484.066,668.043,368.527,484.048,667.79,362,376,478,494,645,693,4152,48,138,6.9225,6.6126,-8.4787,6.1476,5.8355,-53.4214,1204.0973,0.9638,22.1431,198.4937,0.217,86.1006,35.285,25.5688,35.1075,42.115947,6.1591429,-261846.22,m
441035.044,84,67.854,334.443,685.057,67.841,334.39,684.932,64,72,329,341,668,703,1560,35,67,6.3554,3.331,-18.0767,5.636,2.9796,-16.4764,521.4442,0.9752,16.2625,352.2091,0.2078,63.5337,29.7029,18.3313,27.3162,47.127392,11.664851,-249227.5,m
441035.046,87,440.228,213.672,709.523,440.119,213.645,709.207,438,444,209,219,694,728,900,34,46,4.8637,2.8344,10.0715,4.1627,2.4439,6.2721,316.7118,0.9195,15.0364,208.3014,0.1988,53.1066,26.7657,16.6166,20.2299,40.922744,9.6524395,-231358.4,m
441035.052,94,447.768,82.281,707.9,447.865,82.362,708.383,445,453,78,87,690,728,880,38,45,4.5973,2.8306,-38.1407,3.8315,2.5821,-41.4671,266.6307,1.2287,11.1064,270.0834,0.2495,36.0296,25.5718,16.6126,24.984,40.793645,7.4643757,-231964.47,m
441835.008,20,501.453,218.548,650.826,501.231,218.682,650.965,495,508,214,225,626,678,3180,52,96,6.1826,4.7148,81.4945,5.6397,4.0813,81.6888,706.2626,1.0749,0,274.0571,0.1872,66.906,39.7546,25.0656,0,39.904203,17.73641,-274231.62,m
441835.045,76,35.76,474.33,944.311,35.751,474.349,944.056,31,40,470,480,930,963,1087,33,57,4.6611,3.0565,27.1542,4.6728,2.9193,21.8357,224.2519,0.8758,3.712,348.9265,0.192,35.4206,29.2422,16.9827,30.4556,47.662218,21.997525,-58480.569,m
442635.004,4,260.564,68.711,657.605,260.466,68.739,657.729,254,269,62,76,633,680,5078,47,167,7.7449,6.6257,-87.43,6.9245,6.2439,87.9592,1052.2698,1.0022,21.8165,159.7072,0.1851,79.7971,37.3271,25.6112,36.8567,43.916969,23.237365,-269252.53,m
443435.011,13,296.746,184.38,854.174,296.71,184.465,853.887,290,303,178,192,834,878,3022,44,125,6.6681,5.9832,-21.1217,6.2801,5.2013,-34.612,769.5704,1.0214,50.6014,143.6178,0.2055,68.1134,31.2077,21.8253,20.7118,43.312886,33.166154,-124856.25,m
443435.014,16,271.181,412.887,831.954,271.104,412.767,831.491,266,276,408,420,815,851,1758,36,77,5.5845,4.1211,-12.1222,5.2235,3.7307,-11.1044,414.7332,1.0911,0,269.1357,0.2279,43.3947,29.749,24.0807,0,43.739663,36.971198,-141342.56,m
523435.001,1,410.697,308.838,793.132,410.722,308.97,793.163,405,418,304,314,772,814,2473,42,100,6.7689,4.1829,80.2006,6.2273,3.9549,80.0157,555.7415,0.9809,29.0595,269.9082,0.2068,54.0284,28.138,15.1738,17.297,49.412706,35.241245,-169556.4,m
603435.005,5,101.751,361.277,892.406,101.721,361.268,891.662,97,107,355,368,870,915,2510,45,88,6.5625,4.0261,-32.8247,6.0863,3.681,-33.8489,588.302,1.0798,12.0617,320.2859,0.2308,50.8745,35.291,27.3018,35.2527,62.562742,36.112865,-97048.793,m
680235.076,97,9.624,334.69,863.005,9.686,334.595,863.189,3,16,331,339,846,881,1643,35,84,6.3581,3.7812,73.0448,5.5778,3.5191,70.2296,475.8428,0.8282,13.0458,39.4703,0.2038,57.5983,27.9378,19.3559,27.1163,72.09668,3.6682631,-118008.48,m
680235.085,109,118.384,190.565,943.716,118.22,190.732,943.593,112,126,186,196,920,965,2220,45,87,7.2828,3.4645,61.7536,6.3767,3.0908,62.9747,588.4408,0.9061,2.5521,63.2145,0.2053,60.8296,35.3451,24.6226,41.5106,70.287788,1.2705277,-58821.57,m
760235.064,79,435.481,466.833,912.284,435.074,466.966,911.23,428,444,460,474,887,935,5051,48,175,7.6473,7.0285,82.6569,6.7779,5.8717,77.0889,1547.6816,1.0707,0,63.4617,0.198,110.0011,34.0405,19.1062,0,73.006884,5.8744502,-82644.522,m
840235.006,6,146.382,369.817,516.409,146.636,369.913,516.232,141,151,364,376,488,549,2552,61,74,6.048,4.3476,32.8895,4.7629,3.1384,30.2259,951.3145,1.5453,32.5687,209.7078,0.1968,95.6778,47.3626,29.6568,31.1308,85.814215,4.2568975,-373411.25,m
841835.064,100,212.555,73.028,958.504,212.812,73.203,961.289,208,218,69,78,938,980,2248,42,78,5.5391,4.488,-57.3259,4.9663,3.8456,-61.4587,1125.8978,1.4533,0,111.6685,0.2198,108.0614,31.4041,19.6624,0,84.736608,15.310265,-45794.824,m
841835.247,437,143.317,47.744,1072.444,143.266,47.717,1071.647,139,149,43,54,1054,1091,2082,37,89,6.1647,4.5593,32.0299,5.2193,3.8473,23.7791,927.7533,1.418,19.625,194.1188,0.2401,84.6925,27.1232,17.2656,27.6225,85.931931,14.877008,35442.378,m
